"globalid","bv_7gr_gi","bv_7jb_ba","bv_7jb_bt","bv_7jb_si","bv_7tk","bv_7se","bv_ad_te","bv_km_bt","bv_km_tk","bv_km_se"
"{B73D5140-EECD-49E2-A497-36EBB819CBC7}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F862E3ED-B0B9-4BB3-98C9-5AAB79D70C11}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A435C356-2675-4A4B-B8E6-959B02A02B5D}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{75BD37B0-060F-4890-BBBA-247424DB23AD}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E8222D82-975C-4B54-B3C8-892A7E3E0628}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{CE30ED2F-C9FC-4903-8584-939498002CBD}",NA,NA,"7JB-BT_3",NA,"7TK_0",NA,NA,"7KM-BT_2","KM-TK_0",NA
"{AF03DEC9-6E63-46A3-829F-8953954D689B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C415AC13-47DC-40D9-9EF8-C76758E16892}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{2B5548D4-2B71-402A-800D-61112CC9684B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{913A8539-867B-48D0-BB8C-CB28BF73DF8A}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{8F3BBD26-0C42-4D83-B82B-CBC49C63C4D3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{EC8E982E-ED02-40E4-B608-9C4E0E12A2AA}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{C0EA92C6-077F-45E7-9FA6-64E3578A5782}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4AADBB9C-CA4D-4A32-9B2F-518CEA9FA0FC}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{8C8CC26A-44AF-4D0F-A55B-EB8AEB0F11F9}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{F354201E-BEDC-4920-AF55-C1F2FA3CB876}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{7C3F8D6E-8141-4716-98E9-EF20F4BE7C0B}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_1",NA,"7KM-BT_1","KM-TK_0","KM-SE_1"
"{38126214-9EDB-4329-B523-EC34D9FC1E5A}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{B0FF83BD-342C-4CC6-8B45-4B833DAEF4FC}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{BAFA2379-1E19-4EA2-8F14-577D07B32B91}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_1",NA,"7KM-BT_1","KM-TK_0","KM-SE_1"
"{B69C5AA7-1EE7-4CE8-ABC0-A6E99DE07BDD}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_2","7SE_0","AD-TE_0",NA,"KM-TK_2","KM-SE_0"
"{4D8E686C-66AE-486E-BA1C-82DCD1A6A261}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{3B5DD605-B613-4DE4-8ABA-2178F0A6322A}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{590148F7-CE6B-40BC-BEDB-42D525DC5895}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{16779CFB-995F-427B-B705-25C49A02BD7C}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{1DDD1A68-4215-4E5F-9EC4-5546D35EFEDE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{112625CA-71F4-430D-9FA7-892894A81351}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{D74D9195-590F-4327-A710-ABD34C5D70A8}",NA,"7JB-BA_4","7JB-BT_3","7JB-SI_1",NA,NA,NA,"7KM-BT_2",NA,NA
"{CFC52114-9996-4313-8F10-78A8DBA9658D}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{67DD0D80-1FDE-4C36-98EA-032A1F5AC969}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{3886768B-7A13-4E02-BB05-1B50A3286227}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{9943CAFF-3CAC-408C-BFA7-A49A8FBD8666}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{AA628E12-312E-4BA4-A5B9-F69BF2DCAFAE}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{09D293F9-252D-4827-9851-C6AFB300F9EB}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{89B16386-E4A8-4534-8173-A1E4C3FFB9DF}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{655F16E7-F4A9-4E98-8F3E-F853A84B87BC}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{A7F127C9-0898-43EF-9E15-22F40B06A0A1}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{83D6B166-1700-4C7F-9982-B9E76B93CA04}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{62164EA3-8CB3-4E74-80D4-16FBA39DEBFA}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{D179A72C-00A1-4D67-835B-04070CD3B63D}","7GR-GI_1","7JB-BA_1",NA,NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{CCBEEEA7-2BEA-493C-9321-E4F1A22E81B0}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{959DCFAE-6A2C-4FD5-8B99-024F22F7DD8B}","7GR-GI_1","7JB-BA_1",NA,NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{868A2AA8-8E8F-482B-80D8-CF076060B6A7}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{7A78EF97-EBB7-4249-9E32-0DA08FAA82E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{F3184647-659F-4E76-89D3-695D580D152D}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{36BF0B7D-F4FD-4827-A1B9-CD73C390E18F}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{68AB10A2-DFFD-4620-9B7C-8C7E0F94466D}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4B60DF14-CB27-459B-89D8-CE26826DFA32}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{738846FC-1154-46BA-AEAB-E96A45E09A31}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{EED2EDCC-0493-4783-B160-5F7624DF7E4F}",NA,"7JB-BA_4","7JB-BT_3","7JB-SI_1",NA,NA,NA,"7KM-BT_2",NA,NA
"{DA61C1AD-0F2D-4249-B17B-BAFE78506AB5}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{AB0D40B8-3294-4DA5-A9A7-B33C62309B50}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{F211C381-41E5-4B8C-9EE9-700C4080D2BB}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2E3B82E8-FC35-4680-B61F-F8C95421F255}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{7BD43758-D728-4A05-808A-431CF832350F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{6CFF7D49-5DCB-481C-BA27-A0DEF949F20E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{675E7627-A921-4C78-96C6-1C44CA016BA1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7E6B96BA-98F8-4AFB-A794-388269BF9F35}","7GR-GI_1","7JB-BA_1",NA,NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{0DC7C8F9-328E-43F3-A6A0-4707236EBDA6}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{4AEF1C03-E1ED-4268-89C3-0E68A5364F84}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{0311FCDF-02CE-4401-A3A2-F8FB1A47B1D6}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{678006F7-705E-40F6-BA5C-849BA7E7171F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{09F32EB7-141B-49C6-B41E-557FB0652474}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{6504F6D4-59D2-45B4-9AFF-490EF328E534}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C82FE77C-95E9-41B9-9A7B-1AF32D222746}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{00832335-4048-47C5-81F1-0F63746C68F3}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3F9D16BB-AA99-4454-A328-2708D1365120}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{965D6910-D0F7-4D40-9F3D-09C5BF617AE6}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C0B47EEC-4657-4376-8CFE-FA4C698D41D2}",NA,"7JB-BA_1","7JB-BT_1",NA,NA,NA,NA,"7KM-BT_0",NA,NA
"{DF650B90-8259-48A2-BBFD-4A983DDA724D}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{47452EC9-34DD-40C7-B78A-A688D01477D9}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{4B0021C9-BE03-413F-9818-DECB3FA51B79}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{9D636550-25B5-4F50-9332-9F533008F76D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{0DCE0954-3E79-4509-8D37-716B66A69700}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{EFC7F06D-1A6F-47A7-9AC5-8D3C7055AC16}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{344F9ED3-6293-4CB1-9C68-B21787147047}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{E4E50544-02CC-4A27-9F01-2FB7E3A431B1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{F2DAFB41-A438-42C5-B1EF-609EE2604B67}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{305AC0DE-B4A6-4C80-A64B-B0443EB294AA}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{E216B312-7E67-449D-A627-AF688DCEC277}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{98F56430-BA8D-45BE-924B-4743C9B87BCD}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{0F59CEEE-A1D7-40F5-9A15-E124E87B2D26}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{6A1B444B-402B-419D-AFE7-AEE756406DBD}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{0F6DA2B4-4032-4AB8-9966-79C2F342CCC8}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{3B6F5634-E0B6-4ADC-8A89-FF82B35E1631}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{D0F19DD8-BF6B-4934-9A70-3AE8E6D14F20}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{B56ED6B5-5339-465B-A43F-C74899D9E8D1}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{4F10DD28-3E5B-4BB5-9911-2A3A2FF5F441}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{C80BE8BC-9072-444E-B432-BE19C57A095D}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{95C5B2F9-5E27-4C58-8158-12D53CA7BE70}",NA,NA,"7JB-BT_3",NA,"7TK_0","7SE_0",NA,"7KM-BT_2","KM-TK_0","KM-SE_0"
"{20600510-FA5E-417F-921E-33E2A9CC21B1}",NA,NA,"7JB-BT_3",NA,"7TK_0",NA,NA,"7KM-BT_2","KM-TK_0",NA
"{8370164B-ECCF-48C9-8BEE-8C12093B2536}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{46A93C37-5C1D-4D0C-9CE8-BF448CD3EFA8}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A2AB8E8E-5F0A-447F-A412-18C4D5A2A777}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A8701F66-7F20-402C-AEF0-C9F04FBCAB95}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C66713DA-1EB9-4B55-BFA2-C0F588382CC2}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C08D8F7D-0CF5-4DA1-9446-4C91C5F6F177}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{64CFC84C-FC21-45D1-868D-8C080E58BDD2}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{13105C82-62C9-472C-BBE0-2595FEC12A4C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8645CA4F-6DB2-4CFA-A535-8BB20C84558F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{430A4D36-E311-408B-894B-9F29E719AE14}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F407AA13-ED82-4922-B3ED-C345B5050252}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F719083D-28BC-441B-AE7B-069EF0C05FFD}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{20CE3E32-A224-4CC8-9530-DC3E5AFA24C4}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{82FBA046-5603-46AB-BFE7-BECFC5218B01}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C7406E41-7CDA-4346-A1B1-CDC9C457DD99}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{D90F3255-7131-43CB-BACA-84790B54CDBC}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D5C45172-AE77-4853-A0E2-4B1732BB6EFA}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2F777A81-BBFE-4854-B452-5700C3304BAA}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{FA901F47-A37D-4826-85DE-0D02B36316C4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{98E73145-DAF1-4147-B559-18E979159C29}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{483A2D4E-FEAD-40FE-8D9D-67D10B5B9672}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{52CD5F29-6A9F-4EEC-AB29-A930980D9500}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{84AADC35-873D-4FB4-80F5-3AD6CABD3E11}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{3215D805-1E27-4D2B-8155-B87C524D0946}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{1ED81C7A-9617-4B18-A498-7117D4B698B0}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{8FBA1C08-2B29-4AFE-8EEA-4724F28F61EE}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{BC6B9B71-2D73-4131-8D0A-ED410FC915D7}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{6684720E-43EC-4154-BB32-45E0467495D1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{54BC786B-5D0C-4FBD-833F-A476A299F58B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{032E1F01-B7EB-4DAD-A3E2-ECA92286947F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{3A6627D2-5EF6-472F-8268-38740EF3624E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{67356F0F-41E8-4603-9AC5-0D5A8A65DB66}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{9A051EAD-DFE3-4FEC-B7FF-042A902A21A1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{10BAB43B-AA6D-402A-8989-10DFA7E582B3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{49E0BC89-E64D-4EF0-AEEF-F93B176BEC33}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{D32E1CE2-BDE4-4D26-9FFB-55896B87D1B5}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{19CB68FE-72E8-4ACF-8D6A-BD180CEC215F}",NA,NA,"7JB-BT_3",NA,"7TK_2",NA,NA,"7KM-BT_2","KM-TK_2",NA
"{D833702A-25E2-47D4-BED1-468CB59ABE0F}",NA,NA,"7JB-BT_2",NA,"7TK_2",NA,NA,"7KM-BT_1","KM-TK_2",NA
"{E820CC01-2EBC-4849-967C-DC8D5A64A153}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{6D14A41C-8D64-4965-BD94-E4F7FFADC092}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{70BEAC1B-BA8E-4FF3-8587-B89F9EEE9963}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{ED914501-6829-4772-AC02-D9A3094C9BF8}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{856ED551-DFF8-4D07-88D4-41F61DCF961A}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{AC7284CA-1029-4032-B640-9D1F7931EE21}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E101FD2A-6420-4B74-9664-9ADDB1A47CAE}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{AA2A19BD-889D-4F3D-B5E8-11440270C69A}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{814F8193-C935-492C-8724-4C0F215741A0}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F5078924-1A5F-4F46-8B26-97C93CBD28E4}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{FC600504-DE59-452E-A968-56BE8CB4C44B}",NA,NA,"7JB-BT_3",NA,"7TK_0",NA,NA,"7KM-BT_2","KM-TK_0",NA
"{DB24B66F-23B7-4FB9-8DE6-E6373BC96F99}",NA,"7JB-BA_3","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{3EB8D70D-7665-4FA1-865D-D6D28692D4FC}",NA,"7JB-BA_3","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{583C1902-F766-4167-BBFA-74EC5B7B33F5}",NA,"7JB-BA_3","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{A747EAF9-583A-405C-AB03-3A0CF174CD36}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{CDBDE3BC-E279-4D63-9EA1-F157CEB2B99B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{293D1DBE-94D7-473D-83D7-13D970E57C89}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{D7CD7E93-C45B-46ED-9CE5-1E5F51F5FF85}",NA,NA,"7JB-BT_1",NA,"7TK_3",NA,NA,"7KM-BT_0","KM-TK_3",NA
"{75955801-FDA4-4883-AECF-F9194E9E01BA}",NA,NA,"7JB-BT_1",NA,"7TK_2",NA,NA,"7KM-BT_0","KM-TK_2",NA
"{CE71EA02-6C15-44BE-B8F1-05FE85EEE767}",NA,NA,"7JB-BT_1",NA,"7TK_3",NA,NA,"7KM-BT_0","KM-TK_3",NA
"{285E1B3F-088D-4636-B7D0-3E781518675B}",NA,NA,"7JB-BT_1",NA,"7TK_2",NA,NA,"7KM-BT_0","KM-TK_2",NA
"{AC110A66-5ED8-4842-8186-C18CA4F18FD5}",NA,NA,"7JB-BT_1",NA,"7TK_2",NA,NA,"7KM-BT_0","KM-TK_2",NA
"{35D13A89-812A-4504-85B0-F45EF561B587}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{2F9B9CBF-3BAA-4369-A01B-28ED7C4D1CFE}",NA,NA,"7JB-BT_1",NA,"7TK_3",NA,NA,"7KM-BT_0","KM-TK_3",NA
"{2C1A557D-1DB6-4258-A9B9-0176E2BC5A07}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{33F72C6E-666B-41C5-A9B0-7D76E859A291}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7E84DFFE-67E0-4146-ADA1-D5D35169051E}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{0FE7C7F9-BC1E-4D1F-8DA5-22B68B58ED27}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{412D37FB-879A-45B3-A66B-E368B737BCF9}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
